id,election_id,upper_tier,lower_tier,current_council,year,ward_id,ward_name,candidate,party,vote,female,vacancies,rank,electorate,ballots_cast,turnout,vote_share,source,notes,,,,,,
,,,,,,,,,,,,,,,,,,http://www.electionscentre.co.uk/?page_id=3953 & Crosby Herald ,,,,,,,
