id,election_id,upper_tier,lower_tier,current_council,year,ward_id,ward_name,candidate,party,vote,female,vacancies,rank,electorate,ballots_cast,turnout,vote_share,source,notes
sth_a_114,1952stha1008,St Helens,St Helens,St Helens,1952,stha1008,South Windle,McDonnell J.,Lab,2253,0,1,1,6694,3281,49.01404,68.66809,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-342",
sth_a_113,1952stha1008,St Helens,St Helens,St Helens,1952,stha1008,South Windle,Fitzgerald J.,Con,1028,0,1,2,6694,3281,49.01404,31.33191,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-343",
sth_a_115,1952stha1009,St Helens,St Helens,St Helens,1952,stha1009,West Sutton,Donald J.,Lab,0,1,1,1,8171,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-344",
sth_a_116,1953stha1001,St Helens,St Helens,St Helens,1953,stha1001,Central,Marsden G.,Lab,0,0,1,1,6115,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-345",
sth_a_117,1953stha1002,St Helens,St Helens,St Helens,1953,stha1002,East Sutton,Griffith P.,Lab,0,0,1,1,9926,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-346",
sth_a_118,1953stha1003,St Helens,St Helens,St Helens,1953,stha1003,Hardshaw,Waring J.,Lab,0,0,1,1,7309,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-347",
sth_a_119,1953stha1004,St Helens,St Helens,St Helens,1953,stha1004,North Eccleston,Warren A.,Lab,1642,0,1,1,7522,3277,43.56554,50.1068,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-348",
sth_a_120,1953stha1004,St Helens,St Helens,St Helens,1953,stha1004,North Eccleston,Woodcock J.,Con,1635,0,1,2,7522,3277,43.56554,49.8932,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-349",
sth_a_121,1953stha1005,St Helens,St Helens,St Helens,1953,stha1005,North Windle,Ellison R.,Con,0,0,1,1,9229,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-350",
sth_a_122,1953stha1006,St Helens,St Helens,St Helens,1953,stha1006,Parr,Luther A.,Lab,0,0,1,1,9660,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-351",
