id,election_id,upper_tier,lower_tier,current_council,year,ward_id,ward_name,candidate,party,vote,female,vacancies,rank,electorate,ballots_cast,turnout,vote_share,source,notes
boo_121,1950boot1003,Bootle,Bootle,Sefton,1950,boot1003,Linacre,Hughes F.,Con,1304,0,2,3,6817,6439,47.22752,40.50319,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-121",
boo_122,1950boot1004,Bootle,Bootle,Sefton,1950,boot1004,Mersey,Westhoff E.,Lab,1301,0,2,2,4732,4027,42.55072,64.61385,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-122",
boo_123,1950boot1004,Bootle,Bootle,Sefton,1950,boot1004,Mersey,Gill M.,Con,653,1,2,3,4732,4027,42.55072,32.43109,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-123",
boo_124,1950boot1004,Bootle,Bootle,Sefton,1950,boot1004,Mersey,Jones J.,Con,640,0,2,4,4732,4027,42.55072,31.78545,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-124",
boo_125,1950boot1004,Bootle,Bootle,Sefton,1950,boot1004,Mersey,Mahon P.,Lab,1433,0,2,1,4732,4027,42.55072,71.1696,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-125",
boo_126,1950boot1005,Bootle,Bootle,Sefton,1950,boot1005,Orrell,Summers H.,Lab,2320,0,2,3,10298,9846,47.8054,47.12574,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-126",
boo_127,1950boot1005,Bootle,Bootle,Sefton,1950,boot1005,Orrell,McGregor J.,Con,2604,0,2,2,10298,9846,47.8054,52.89458,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-127",
boo_128,1950boot1005,Bootle,Bootle,Sefton,1950,boot1005,Orrell,Anderson C.,Con,2757,0,2,1,10298,9846,47.8054,56.00244,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-128",
boo_129,1950boot1005,Bootle,Bootle,Sefton,1950,boot1005,Orrell,Wiseman W.,Lab,2165,0,2,4,10298,9846,47.8054,43.97725,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-129",
boo_130,1950boot1006,Bootle,Bootle,Sefton,1950,boot1006,Stanley,Houghton G.,Con,2083,0,2,1,7969,7627,47.85418,54.62174,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-130",
boo_131,1950boot1006,Bootle,Bootle,Sefton,1950,boot1006,Stanley,Stone H.,Con,1973,0,2,2,7969,7627,47.85418,51.73725,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-131",
boo_132,1950boot1006,Bootle,Bootle,Sefton,1950,boot1006,Stanley,Mohan J.,Lab,1801,0,2,3,7969,7627,47.85418,47.22696,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://dx.doi.org/10.5255/UKDA-SN-5319-132",
